,hs300,zz500,P,flag_hs,flag_zz,rd_strategy,change,net_zz,net_hs,rd_zz,rd_hs,net_strategy
373,3276.76,6455.58,0.678089743772107,0,1,0.0013991958501897717,0,1.1917216476955947,0.8998280947071843,0.0013991958501897717,-0.0018611763487434985,1.0323809663537287
374,3276.28,6441.02,0.6759782802439034,0,1,-0.0022554131464561644,0,1.1890338230244657,0.899696282342086,-0.0022554131464561644,-0.00014648616316115248,1.0300525207500633
375,3262.02,6412.07,0.6758355163304088,0,1,-0.0044946297325579865,0,1.1836895562504828,0.8957803566622912,-0.0044946297325579865,-0.004352497344549344,1.0254228160642038
376,3248.23,6431.94,0.6831659708747431,0,1,0.0030988432752605544,0,1.1873576246718658,0.8919934972566551,0.0030988432752605544,-0.004227441891833883,1.028600440662063
377,3237.61,6417.92,0.6842586743851946,0,1,-0.0021797467016171357,0,1.1847694858058473,0.8890771486788557,-0.0021797467016171357,-0.003269472912940219,1.0263583522442479
378,3252.52,6442.71,0.6835191785533716,0,1,0.003862622157957629,0,1.189345802673793,0.8931715702697212,0.003862622157957629,0.004605248933627015,1.0303227867576314
379,3225.16,6390.93,0.6838972362854605,0,1,-0.008036990645240882,0,1.1797870415837473,0.885658265459119,-0.008036990645240882,-0.008411939050336437,1.0220420921588818
380,3230.89,6408.78,0.6849112841293117,0,1,0.002793020734071394,0,1.1830822112526793,0.8872317755674798,0.002793020734071394,0.0017766560418708277,1.0248966769133752
381,3269.59,6494.47,0.6862864507761319,0,1,0.013370719544125498,0,1.1989008716969827,0.8978591475035289,0.013370719544125498,0.011978123674900809,1.0386002829420902
382,3218.24,6229.29,0.6604277353439159,0,1,-0.04083166139808181,0,1.1499477572539865,0.8837579705289521,-0.04083166139808181,-0.015705333084576445,0.9961925078610467
383,3221.14,6243.29,0.6617719528600219,1,0,0.0009011136521825946,1,1.1525322040531492,0.8845543369014209,0.002247447140846015,0.0009011136521825946,0.9970901905300823
384,3203.93,6202.89,0.6606371312018524,1,0,-0.0053428289363393056,0,1.145074229004137,0.8798283143944596,-0.006470947208923494,-0.0053428289363393056,0.9917629082079781
385,3176.81,6109.28,0.6539313779810136,1,0,-0.008464604407711795,0,1.1277935100848786,0.8723809157664066,-0.015091352579201134,-0.008464604407711795,0.9833680275237557
386,3189.05,6168.51,0.6597342508665154,1,0,0.0038529216415210676,0,1.1387275660787646,0.875742131076413,0.009695086818741316,0.0038529216415210676,0.9871568674785819
387,3193.51,6198.39,0.6631689555344913,1,0,0.0013985356140544525,0,1.1442435139615488,0.8769668876354513,0.004843957454879755,0.0013985356140544525,0.9885374415144091
388,3201.29,6238.23,0.6671426347251916,1,0,0.0024361908996684,0,1.1515981111385942,0.8791033463864193,0.006427475521869175,0.0024361908996684,0.990945707433408
389,3205.11,6203.29,0.6603333853134572,1,0,0.0011932689634490679,0,1.1451480703412555,0.8801523531253265,-0.005600947704717418,0.0011932689634490679,0.9921281721905514
390,3234.18,6290.76,0.665306471889334,1,0,0.009069891516983786,0,1.161295324735738,0.8881352394865912,0.014100582110460724,0.009069891516983786,1.001126667083263
391,3256.98,6341.55,0.6663228324091204,1,0,0.007049700387733671,0,1.1706713285164145,0.8943963268287598,0.008073746256414216,0.007049700387733671,1.0081843101363703
392,3243.34,6318.27,0.6668417734833625,1,0,-0.004187928694680321,0,1.1663737626960926,0.8906506587872169,-0.0036710267994417567,-0.004187928694680321,1.0039621061344237
393,3233.36,6226.31,0.6552620177481803,1,0,-0.003077074867266494,0,1.14939763929245,0.8879100600295484,-0.0145546170075036,-0.003077074867266494,1.0008728395699495
394,3294.23,6299.09,0.648232725279783,1,0,0.018825617933047933,0,1.1628330705812397,0.9046255155785744,0.01168910638885623,0.018825617933047933,1.0197148892472583
395,3393.42,6442.53,0.6410830577077871,1,0,0.030110223026321714,0,1.189312574072089,0.9318639916079465,0.02277154319115926,0.030110223026321714,1.050418731985754
396,3378.25,6468.89,0.6496467088074649,1,0,-0.004470416276205147,0,1.1941787181882266,0.9276981716526529,0.004091560303172814,-0.004470416276205147,1.0457229229894542
397,3373.05,6488.36,0.6541924227579692,1,0,-0.0015392584918226815,0,1.1977729452724906,0.9262702043640881,0.00300978993304879,-0.0015392584918226815,1.0441132851001491
398,3364.49,6490.41,0.6570493114026394,1,0,-0.002537762559108314,0,1.198151382125225,0.9239195505198353,0.0003159504096565957,-0.002537762559108314,1.0414635734977544
399,3365.02,6499.55,0.6582990371203667,1,0,0.0001575275896199546,0,1.1998386566783927,0.9240650933396315,0.0014082315292871517,0.0001575275896199546,1.0416276327441645
400,3336.79,6420.35,0.6544633663369535,1,0,-0.008389251772649153,0,1.185218071928844,0.9163128786172888,-0.012185458993314913,-0.008389251772649153,1.032889156279725
401,3341.83,6428.7,0.6542537793794807,1,0,0.001510433680273593,0,1.1867595098412016,0.9176969084508209,0.001300552150583556,0.001510433680273593,1.0344492668493595
402,3329.86,6435.06,0.6588309039474254,1,0,-0.0035818698138444516,0,1.1879335871013927,0.9144098375961824,0.0009893135470624426,-0.0035818698138444516,1.0307440042464782
403,3308.97,6382.57,0.656933874847347,1,0,-0.006273537025580755,0,1.1782437576379607,0.9086732536234675,-0.008156878102146825,-0.006273537025580755,1.0242775935719426
404,3307.09,6410.73,0.6619045003757851,1,0,-0.0005681526275547188,0,1.1834421877711336,0.9081569885268327,0.004412015849414974,-0.0005681526275547188,1.0236956475658092
405,3307.78,6427.53,0.6643130580830832,1,0,0.0002086426435325972,0,1.1865435239301287,0.9083464688016615,0.002620606389599933,0.0002086426435325972,1.02390923413189
406,3311.99,6425.75,0.6627641382914167,1,0,0.001272756954815435,0,1.1862149299799496,0.9095025730872108,-0.0002769337521566495,0.001272756954815435,1.0252124217307312
407,3327.79,6434.21,0.6593206473824722,1,0,0.0047705458047881955,0,1.1877766742600149,0.9138413967716961,0.0013165778313815046,0.0047705458047881955,1.0301032445482354
408,3301.58,6381.48,0.6589989036074293,1,0,-0.007876097950892391,0,1.1780425399943115,0.9066438924191419,-0.00819525629409057,-0.007876097950892391,1.0219900504946415
409,3314.11,6356.95,0.6513595916079424,1,0,0.0037951526238952926,0,1.173514219995493,0.9100847443663951,-0.0038439358894801767,0.0037951526238952926,1.0258686587163712
410,3319.68,6391.79,0.6551459616164799,1,0,0.0016806925539585293,0,1.1799458004585521,0.911614317019723,0.005480615704071878,0.0016806925539585293,1.0275928285324152
411,3342.63,6492.97,0.6639621308735126,1,0,0.006913316946211667,0,1.198623966682786,0.9179165957259846,0.015829681513316318,0.006913316946211667,1.0346969034477138
412,3340.82,6494.32,0.6647116628833771,1,0,-0.0005414897849896905,0,1.1988731811955622,0.9174195532659265,0.00020791717811707855,-0.0005414897849896905,1.0341366256439364
413,3339.56,6517.98,0.6687254502011211,1,0,-0.0003771529145539798,0,1.203240896286147,0.9170735458075434,0.003643183581960807,-0.0003771529145539798,1.0337465980015277
414,3318.04,6471.05,0.6679641356756214,0,1,-0.00720008346144041,1,1.1945774614086684,0.9111639581056371,-0.00720008346144041,-0.006443962677717963,1.0263035362179367
415,3262.6,6291.64,0.6566973445273341,0,1,-0.027725021441651676,0,1.1614577756773992,0.8959396299367854,-0.027725021441651676,-0.016708659329001452,0.9978492486706515
416,3260.33,6320.03,0.6618955377335674,0,1,0.004512337005931677,0,1.1666986645794153,0.8953162672935081,0.004512337005931677,-0.0006957641145098892,1.0023518807617693
417,3238.73,6278.16,0.6618956662653197,0,1,-0.006624968552364496,0,1.158969322616491,0.8893847108640854,-0.006624968552364496,-0.006625096232589889,0.9957113310733191
418,3263.12,6344.18,0.6648540642881162,0,1,0.010515819921760539,0,1.1711568353079709,0.8960824266656418,0.010515819921760539,0.00753072963785173,1.0061820521249427
419,3257.4,6342.03,0.6662695753166137,0,1,-0.00033889328486902404,0,1.1707599381209566,0.8945116626482206,-0.00033889328486902404,-0.0017529235823383615,1.0058410637841217
420,3266.64,6343.75,0.6637081425322702,0,1,0.00027120653796974814,0,1.171077455870568,0.8970490506763625,0.00027120653796974814,0.0028366181617240915,1.0061138544567785
421,3291.12,6385.64,0.6628237870093532,0,1,0.006603349753694587,0,1.1788104899003482,0.903771481296375,0.006603349753694587,0.007493938726030436,1.0127575761297944
422,3275.67,6370.58,0.6651680889282243,0,1,-0.002358416697464949,0,1.1760303635578204,0.899528770794774,-0.002358416697464949,-0.0046944505214030485,1.0103690717517657
423,3220.28,6241.52,0.6617554301642041,0,1,-0.020258751950371745,0,1.152205456136397,0.8843181730806201,-0.020258751950371745,-0.016909517747514258,0.9899002553488193
424,3240.75,6286.91,0.662664909546745,0,1,0.007272267011881661,0,1.1605846018659678,0.8899394212338739,0.007272267011881661,0.006356590110176752,0.9970990743208458
425,3230.89,6281.28,0.6648161402917836,0,1,-0.0008955114674776832,0,1.1595452850460188,0.88723177556748,-0.0008955114674776832,-0.0030425055928412492,0.9962061606655801
426,3244.39,6298.79,0.6634302004835693,0,1,0.0027876483774007532,0,1.1627776895784,0.8909389983358692,0.0027876483774007532,0.004178415235430499,0.9989832331529162
427,3253.28,6328.09,0.6653347346874785,0,1,0.004651687070056365,0,1.168186567522362,0.8933802731811271,0.004651687070056365,0.002740114474523825,1.0036301905417766
428,3293.87,6447.69,0.6716587618440641,0,1,0.0188998576189654,0,1.1902651273209226,0.9045266563047505,0.0188998576189654,0.01247663896129425,1.0225986582451112
429,3306.56,6486.43,0.6738039282826627,0,1,0.006008353379272302,0,1.1974166608208912,0.9080114457070363,0.006008353379272302,0.0038526110623673393,1.0287427923490176
430,3300.01,6482.74,0.6752177617280513,0,1,-0.0005688799539963485,0,1.1967354744859688,0.9062127561416328,-0.0005688799539963485,-0.0019809106745377614,1.028157561196632
431,3302.65,6484.83,0.6747404265648793,0,1,0.0003223945430481656,0,1.1971212954724153,0.9069377241496733,0.0003223945430481656,0.000799997575764877,1.0284890335837555
432,3305.85,6469.49,0.6714036537394961,0,1,-0.0023655207615311813,0,1.1942894801939041,0.9078164732503285,-0.0023655207615311813,0.0009689188984602914,1.026056121421806
433,3277.88,6413.15,0.6711536979183226,0,1,-0.008708568990755117,0,1.1838889278607025,0.900135656892414,-0.008708568990755117,-0.008460758957605452,1.0171206409000175
